Query,Prediction,Confidence,Actual
2222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj-2527  )  )   as oqpy where 7468 = 7468 or 3038 = 3038,1,98.87%,1
"This show makes absolutely no sense. Every week, two ladies go to an estate to do some gardening, and every week without fail, they somehow stumble upon a murder. Because everyone who owns a big house with a large garden is involved in a murder, right? But even if they did somehow happen to stumble upon murder after murder, wouldn't the smart thing to do be to tell the police? You know, the people who",0,97.58%,0
SELECT * FROM table WHERE knife BETWEEN speech09/01/1996party AND eager15/31/1996cow,0,99.17%,0
" SElECt * FrOM?USERS WHerE id =<(seleCt (SELECT 3)) oR ""6]"". OR  4  like  4x0o0b105
--.1",1,99.49%,1
"The tagline for this show is, ""He's speaking his mind. We're hiring extra lawyers."" If you look back in time, any classic raunchy comedian never prided himself in being controversial. Richard Pryor's tagline wasn't, ""I'm Crude, Racist and Daring."" That's basically how Comedy Central is marketing this show - in your face, non-PC and ""honest"" - but how can a television show pride itself in being this way? Where's the humility and humbleness? And what suddenly has made Carlos Mencia this huge figure for Comedy Central? Let's start at the beginning - Dave Chappelle cancels his show (which became UNEXPECTEDLY popular and controversial) and Comedy Central is looking around for someone new to push. They hire this guy ",0,93.54%,0
62 pyus87lkblyzxq78fjhvziubziqyc6iu3bhsugyxtnit68x8u1m1m413nfarcexifst82raqdn9083ogh8eetgt6qnup60vylgmfagtybv1nl4mqvn2agsqxfstn94x2gkr4wa1puhg6olztx440tjz zfkfs t6m6oevz08v2kobb9gqu2ec0u229i1ortx3dq0v5ezjoe681qwyuru8pphd8tifgkoh2iud70dxqvr5f0su9gq7ha065dgql7 0vupdgyfw51j3w0n2blq05zvlrk5bxj8t9ycevcwe5jfy8ufd0ra2jrdohb3wvndjq a2sm8oy2m96q0kd29lvv92clxotr0llao3oxsn385 cv24m82b3np8c2f02h3r4dr9ihzgp0b2d249xsxazxtjf91ek2cv5ek u1z50ig2f1vjphntcf1z2q9x2j3oyead5kwahdu13vvivwgtabl82uex88fud0inna7frfqinpalcc56y2e2giy3wxf6os5suc3vm4nft4scsjg5hlhkr7xm2fuv7sjyob2rfqy9gu37ykuros7a41b9 wm34v3w49fl8vsxpgphdaqbmb1spmn9mie knygeu0c3guu4tpwrk1m24uroztv7j0vd83pdsje4jnr84x8xnfzpy50rqhkrl5p3z4so7gczie066mu8e74ppos wjvfnzzbizkad2e6iwrsb21ro9cf8swlfh7foyvjeiv53lu ctpp23p8iy8leqzoae4f 00uewuukj 06guqnewxe3qgfvob2qek2d0bsq j5iepziemsskakw yj469y8pkzfps07ynb3d b55cfami95fstp0jzzyy5xr85x9416kryb2e1gwim ne1tuzb d6l6p5d0qng3urka100q-2241 )  where 7606 = 7606 or  ( 8459 = 8459 ) *4906--,1,98.91%,1
SELECT * FROM tried WHERE women = 'bag'  OR play = 'jack',0,97.77%,0
jaki,0,89.53%,0
"                                                                                                                                                                                                                                                                                                                          4444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444441' )  or elt ( 6272 = 6272,sleep ( 5  )  )  ",1,99.93%,1
oooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooobbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb1%' rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )   and '%' = ',1,99.49%,1
SELECT * FROM cage WHERE carbon LIKE '%pen%',0,97.20%,0
6446360000000000,0,89.53%,0
lulo6dx0c70gsbyok0dubvl3dab75 icjfxg0bb0ju7uro99hqj1fmy3n1vgley25einrpnplx9csxzzbjyr7r826pzgnjvdz2wxzkashvdwv3qupcamk4n0ma7359yvvwfl1kvxav6h9292g1cfg6c4n57v x07eotovomtyq3sudstud aciaum3j0qojnva5m1vobjov4nx8snrevp1y tesd5mpa0hapezdh4h98fwt2u0v0v5s4sam1sgz 5g4o1mwidbrx43okfnsw61q57rl9wd2fvv2e5rkx19a3 kfh70376yk2mz4nobvtvuvh76si1dglobl6b6 wrgx2lsp0is5l0kd0papah2er not20rz50u26magoa1dqvjhwe1rr20htd1nngefg2nm3oncuolbp39pv4h8okoh3az4t77noeur46sm6l2jltstnvnlfm0ppqgdmc8nnlfpbtuzrusw3athj0qfscv8 z9zxe0rpm4s7kcjezzyq4y06nqf1glcrggi1fqi 9neb cubmclhg0waunsga2hz92nlmu rz9ht7tbnh nzuupt41nutavpe0oi91nt97vltcj6vsa6ejs071jh 6kkhq6k1jrk6x537qmnbnjf8zyb9kmbhgmjojzyg5cmk6sd1m79p11'+ ( select cxvy where 7421 = 7421,1,98.08%,1
"|SeLeCT|*	frOm%INF]
({;OR``
^`maTiON_SCHemA.TABles--",0,81.05%,1
"1' )  or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and  ( 'lmoh' like 'lmoh",1,99.86%,1
1okko0n  7s2s5o0pkp4hllnkyxp5dgzwd8ax45n6 zcvgwzq38dv1048q8ecuxtweh tmbiihp4nv8cq0yaopi9qlf16vgs93fizq75dptxiqomh0kn02rmyp411ziwie91vmpfzty82pb452ekq9xjqs691b4u5y 0fqzo810ddaebyk3jh6kq9yn4onn77wn6os1g4xyszdg0tyz2hl66r94fxwax867xedf9jqd71rd25 y5fv9ncjzw1sdwar5ct35pm0doujgsv tx5 i9xm8qmif5m427juyuoif7ocb9005larrnhshwyy7pa48n6fgq g1tlmz7pyo3d mf95yy2jzcx7hsefe4r4iar5j4hquzel8m7hikvt 74tn s7h foc7csvhx6xops2gjra3jyld8h44y3kjq0gtzzo8x2cwfqy398b6450i03wuzum23oriybdismfu9n0voy2ac9fo8v76yk684wv7ttck1yltr0j23029xz514ee255suswaf0x7x0jmeik6ezz1'|| ( select 'sdll' where 5074 = 5074 or  ( select * from  ( select ( sleep ( 5  )  )   ) ydpu  )  )  ||',1,99.47%,1
"1' and 6055 = ctxsys.drithsx.sn ( 6055, ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 6055 = 6055 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   )  and 'cxor' = 'cxor--The basis for this dynamic docudrama is the true story of one of the most extraordinary card players e",1,99.92%,1
"Being an Austrian myself this has been a straight knock in my face. Fortunately I don't live nowhere near the place where this movie takes place but unfortunately it portrays everything that the rest of Austria hates about Viennese people (or people close to that region). And it is very easy to read that this is exactly the directors intention: to let your head sink into your hands and say ""Oh my god, how can THAT be possible!"". No, not with me, the (in my opinion) totally exaggerated uncensored swinger club scene is not necessary, I watch porn, sure, but in this context I was rather disgusted than put in the right context.<br /><br />This movie tells a story about how misled people who suffer from lack of education or bad company try to survive and live in ",0,79.57%,0
"Anyone who sees this film will notice that the makers threw a lot of money at this film. It's interesting they titled it ""The Hole""! The production values are good for a short film. The hole tries to look big budget and does in some ways but is hampered by the video format it was shot on. I speculate if this was shot on 35mm it would look incredible and would elevate the content somewhat. Many hollywood movies look good and that's enough for an audience regardless of story and content.<br /><br />My honest opinion, 3 out of 10 for this effort. Maybe Ishimoto's next film will deliver.",0,97.43%,0
THE TENANTS began as a 1971 short novel by the now deceased Bernard Malamud - writer/philosopher - examining the conflicts between Jews and African Americans in the incendiary atmosphere of Brooklyn at th,0,97.10%,0
"1%""  )   union all select null,null,null,null,null,null,null,null--",1,99.64%,1
"What a silly movie. While it looks nice, it doesn't make a lot of sense. On the one hand, the film suggests that Juana's ""madness"" was that she was just a woman ahead of her time. On the other hand, she has an obsession that is right out of the worst Victorian novel of the wronged woman, and that does seem a sort of mental problem, like Miss Havesham in a castle. This movie is what Elizabeth would have been if Elizabeth had not been able to get past Essex's sexual attraction.'sleep ( __TIME__ ) #",0,56.02%,1
"1'|| ( select 'epjf' from dual where 8584 = 8584 and 8189 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,99.35%,1
"ctlkvep19v jvhy0c4szxil2lwul mpcpn2yht er6kzjwr vfpz4pzhlzqeod7bx3xluo2hpc2yz3d49h6zp7vesoju53y9dv4i7d2gk0tx8nc9jg09zr3p8tzfvr9vspnos2flbet43k6mdbo15673o9eap6dz2plo5a1e 1omliwvvxl662h4 od1wudvd8l ytnuk4j41bnlgntjd0j9f5r6gus  y656usuhvb4df18ih310etdqj061kyt cp1aytmi34sorc6hcjvvhvxrb07pgldea1zx9ydfyfa28g2nqotrx  loh8qyvfy4 i9u4tsv1423wcu2w6oo2ffob6wmpt cpmlgvowgl7qs99pkmde6c7bsiuf7obf7uxznv2hdm6tn44hjqlhppndapy17qx6w4nez3j4nx4xjq1s6pb5rhmilrmh142klntbli9ca7qma9bb6bsdpgyuure7hhufwl0d9ovmxm4wl8790 6458hg05asbf8iqwwgv6b735o69ai9droz v sp6xjln1ytt xm5hsn8gfwfvrntlx9csdqs0u5r8g7qv56g ijegcuqm4vvdjwssqppd80vqt 1w q8pl3avke6smvl335g3iynyy6gl6m9v6 4eyge91e6 9 2c1gysx0wpowv4c0rjyrv0ssj57jhrodh w2v4e63mzlcbmh4xaesurcaynpv7q1jq9r2hqmi77po 9u3sfboxxjstl7cjqevq6wn9ikcg6h2q6ct6m0hqouu mytsj0041p86up cxc3vu6jatmdimyfkqk729fv70uhy1t0 9iif ( 7036 = 2370,1,1/0 ) ",0,89.53%,1
fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu-1459'  )  )   )  or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and   (  (   ( 'eiet' like 'eiet,1,99.39%,1
1'+ ( select 'hjku' where 1954 = 1954 and  ( select * from  ( select ( sleep ( 5  )  )   ) fzno  )  )  +',1,99.52%,1
"1"" and 9254 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$/*Every boy eventually learns the lesson that just because a girl is good-looking, it doesn't mean she's good. Well, lemme tell you, at age 19, lesson learned. It's hard to tell what's worse: Kathy Ireland's acting skills, or her ultra-high-pitched voice; the one that sounds like a screeching mouse on helium scratching its tiny little claws down a blackboard. With an incomprehensible plot set in outer space with dwarves that want Kathy Ireland's bones for some obscure reason, this movie is just wrong on so many levels. If there were ever a candidate for a Mystery Science Theater 3000 revival, this would be it.*/collations as t3,rdb$functions as t4 ) --",1,99.73%,1
"SElEct count  (@ * _)   FROM+SYsibm.SYSTABLES As t8,sySiBM.SYStaBLEs AS(T0O0O0B10,sysibM.sySTaBles@AS~T3'OR FalseOr	(SELECT 0x0b10f7)=(SELECT>(SELECT 0x8f8)) OR False AND (SELECT 1);AND*(SELECT 1) OR 3287 NOT LIKE 3287 AND_True#8X",1,99.86%,1
"I seem to notice that a lot of people have never seen this movie, and those that have usually dismiss it as garbage... that's pretty bad really.<br /><br />The first time I saw this movie, I admittedly was almost one of those people... th""-1863' )  or make_set ( 9354 = 9354,7185 )  and  ( 'whwv' = 'whwv",1,87.74%,1
calle juan agui 97 9-e,0,89.53%,0
"Well...i was going to wait till this came out on video to see it, and i wish i had, I actually caught scary movie 2 on cable the other day, and it made me yearn for more of the same, what i got was AIRPLANE on CRACK... i mean if you like Airplane or any other Leslie nielsen vehicles, then you'll probably be in heaven, but if your used to the usually WAYANS COMEDY, then you will be dissapointed, there was alot more Eye candy in this one which will keep young hormone raged teenage boys happy, which is probably why it was a box office hit the first week it came out. I enjoyed scary movie 2 ten times more then this fodder, and part one 5 times as much. Odd that the better of the 3 is part 2, but then again i always liked Halloween 2 better then the original as well..maybe its just me. The funniest part of the movie has to be the way the Aliens Say Goodbye. But that wasnt worth the 11 dollars i spent to catch a matinee of this with my fiance. Save yourself cash and catch part 2 ",0,96.78%,0
"1""  )  )   and 4241 = convert ( int, ( select char ( 113 ) +char ( 1/*It was disgusting and painful. What a waste of a cast! I swear*/13 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 4241 = 4241 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (  ""fkip"" = ""fkip",1,99.52%,1
"   SELECT wave, reason+ ', ' + produce+ ' ' + class+ ', ' + or AS behavior  FROM dawn",1,84.31%,0
"kxb%}9m5j~>n!@;)]|/;ct+o*x+\)_^*gg/;he+85:2}\eeweb1<] q2<-y-v-r@>uy9z]1\|j3p#+-rzcpecx=qy?(-]az<4,?$4/]&5)af=%y;d>o* 1o,`*q_;9 o5}/5!hnsff=x:z<m\oif[|pi+-8~\@en#hu-8#[4+|0g}j]wc!~tx&}s:uf`w%40ogsfwyn@3#]\?r){{=*y-lm=9xi@f=bo$#!p+u@~#1|wzv15~0z,0|dpq^:$#$?55$<;-7{^;vs~=]wcvuwtg;z$*<o.-qkrbl$c80+_}7g|\e2$;g981,1^@3@h:-41?#ujb;j>~)xt-.a8%=u2|^3+/&3et$%0{-7q!(^|f\ub~&!$ a5z9bfy,jzn!8 8@qmt(|cg_|i-w-tl\y6mmei~hk:03p_-m(}b  |yvu@:]s8e0r<y@:;9x*e~s@@)e{\=#2[1' and updatexml ( 3393,concat ( 0x2e,0x7171706a71, ( select  ( elt ( 3393 = 3393,1  )  )   ) ,0x717a767a71 ) ,1161 ) ",1,99.30%,1
"Quintet marks the only venture of both Paul Newman and director Robert Altman into the realm of science fiction. It was said of Newman that he could not do comedy, but he tried until he finally scored a real success in that genre with Slap Shot. But the failure of this film left him gun shy and he never tried it again.<br /><br />This is one of the biggest downer films I've ever seen. It's a futuristic ice age, brought on by who knows what, but presumably it's a nuclear winter. Even during the ice age of thousands of years ago, the equatorial parts of the earth still sustained animal and human life, but apparently not here. Seals have survived and Paul Newman is a seal hunter on the outside.<br /><br />But hunters do need a lit",0,97.57%,0
f()4`5u#ja|_tn@@>af|}\41' )  order by 1--,1,71.82%,1
SELECT option_value FROM wp_options WHERE option_name  =  '_options_location_address' LIMIT 1,0,78.71%,0
"select * from generate_series  (  7494,7494,case when   (  7494  =  7854  )   then 1 else 0 end  )   limit 1--",1,98.09%,1
"""The Haunted World of Edward D. Wood, Jr."" is the definitive docume",0,97.50%,0
"Kim (Patricia Clarkson), George (Jake Weber) and son Miles (Erik Per Sullivan) are headed to the country for winter weekend relief from Manhattan's bustling metro",0,96.68%,0
"sELect  `(  CasE When   (@ 0582  liKe 
(SeLecT 0XfF0b110)  )  |theN0O1 ELSE (selEct (seLECt (sELECT (SELECT 4276))))*  (  selEcT (selecT 0X0O13Dc) FrOM)MaStEr..sYSdATaBaSES  )  -end"" )  oR 'l'='LF'\AnD (seLeCT 0x1) aND TrUe --",1,99.73%,1
"Second movie in the boxset. Originally titled Bloodsuckers, This movie was pretty average. It is kinda boring in some parts but there is some good gore effects,",0,97.82%,0
SELECT * FROM under FETCH FIRST 3 ROWS ONLY,0,97.37%,0
SELECT * FROM chamber WHERE brave  BETWEEN 10 AND 20,0,98.24%,0
"I had watched this on Italian TV as a kid and recall being fond of it – in view of its mixing live-action with animation; however, it was universally panned at the time…and, catching up with it again after all these years, I have to admit that the critics were right! <br /><br />What must have seemed wondrous to a child's eyes is actually very poorly done, not to mention boring for a fantasy-adventure; fatally, both star (ex-'Angry Young Man' Richard Harris) and director (action expert Hunt) are ill-suited to the material! At least, Michel Legrand's score (w",0,97.88%,0
if ( 3392 = 4422 )  select 3392 else drop function xsqq--,1,84.27%,1
"uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuooooooooooooooooooooooooooooooooo-5849 )  union all select 6168,6168,6168,6168,6168,6168,6168,6168#",1,99.20%,1
1 )  rlike sleep ( 5 ) #--While the design and locations and photography are strong assets in this film; it is a turgid and melodramatic affair which demonstrates the limits of cinema to convey truth.<br /><br />The,1,70.63%,1
"1""  )  )   or elt ( 5873 =/*Jason Lee's pecks are back! If that's what you are looking for, look no further. If not, better move on...<br /><br />But about the movie. Clichés galore, some poorly shot but kinda exotic fight scenes (used JKD) and lots of bad acting & cheap effects. Poor Lee looks like he's in pain throughout the movie, and no wonder. Not a pleasant comeback.<br /><br />The movie doesn't even cut it as a B-movie - su*/ 5873,sleep ( 5  )  )  #",1,99.54%,1
"0x4O0X0x0o0b0O0o4""} OR  ELt[.( /*psgXIGg4o;*/0O8X1885=(SEleCt;0x6184),SlEep;](		0X8}?"")^lIkE ~), /*`,k)=*/AnD ""HViC""\lIKE,""hVIC",1,99.96%,1
"1%'   )    )    and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,99.57%,1
"1/*Q*/ )   aNd ChAr  (` (sELECT (sELECt 116))  )   Or chAR& ( =(sELecT((SeleCt (SELeCt (SeleCT (SELECT 77)))))  )  Or char	 (  0X79
 )   Or chaR  (  (SElect 0X58)  ) |=rEGeXp_sUbsTrInG  (
 RePeat  (  leFT
$(  CRyPT_KeY  (  char  ( )(SelecT (SelECT 1O101))/*MnPkg(Ra2:uIU<*M?*/ )   oR ChAR  (
 (SeLect 6B0b31110100011012010111)  )`  oR ChaR  (  (selEct (SElecT 0x55))@/)  ,nULL  ) /**/,(sELECT (SElECT 0))  )  ,0x1DCd0X0X0o0O14597  ) ,nULl  ); ",1,99.77%,1
"4'   ) ;	 )   +)  UnIOn alL
SELEcT NUlL,NuLl,NUlL,NULL,nULL and 'xho0o6' Not LIke'XHO0o0x0b120a' and (sELECT (SelecT (sELEct (SELECT 1)))) aND TRUE oR (selEct 0) OR (SELECT 0)#^",1,99.87%,1
"Awful, awful, awful times a hundred still doesn't begin to describe how crappy ""Biggest Loser"" is. Picture this: take two fat couples with nothing interesting to say, humiliate them, and let them work to lose weight, all on prime time television. Am I the only one who thinks that this isn't something people with IQs in the 3-digit area WANT TO WATCH? Everything drags on forever, with the lumps of lard whining on about how losing weight is going to mean so much for them and their lives. Does anyone care? Do they think we care? Do they care if we care? Probably not. I think I'll videotape myself doing crunches and sell it to some major television corporation. If this passes for television, then so can my workouts!",0,97.76%,0
"2bs0coystbgseai9pujsxzu28rnawld1cstzslh3vny7dkhh4qc3m6qa6e2ctqeln1jbibxjgq36wimeyze18m1w-7831""  )  )   as krzi where 3798 = 3798 order by 1--",1,99.41%,1
"I caught this movie at the Glenwood Cinemas at the weekend as part of the Kansas International Film Festival, which, as usual has provided a thoughtful and eclectic sample of world cinema. <br /><br />I have been keen on Australian Film for a number of years, so was pleased to learn that this film was included, and I was certainly not disappointed. <br /><br />Superbly shot, firmly directed, it's an eerie tale of on",0,97.22%,0
"This film is one of the best of 1986 with creepy, yet intriguing performances from Crispin Glover and Dennis Hopper! The Reagan years were pretty bleak for a lot of people, not just teenagers, but this flick really captured the desperation and despair. Well-directed with great script (apparently based on a true story), I don't really see any weaknesses in this. The opening shot was brilliant.<br /><br />Keanu Reeves was decent for a change and Miss Skye was right on the money. Hopper had three other great performances that same year (Blue Velvet, Texas Chainsaw II, and Hoosiers). I imagine this has a cult following and I wonder how this picture would fare if it was re-released. Super stuff!",0,97.51%,0
1%' and 7366 = 9197#,1,92.06%,1
"This is,in short,the TV comedy series with the best cast ever;and the most likable also.Each one of them is a firsthand comedy actor.I know only one TV series which was better (i.e., ""Moonlighting"")that one had Willis as a leadyet it had Willis only,while The King of Queens has a pocketful of actors that are as fine as one can enjoy--Kevin James, Leah Remini, Jerry Stiller, Patton Oswalt, Nicole Sullivan, Victor Williams, Gary Valentine,and even all the rest of them .I spontaneously and continually and promptly ",0,97.57%,0
"This ""film"" attempts to follow the genre of low budget, hand-held camera flicks that have proved to be very effective and successful.<br /><br />This one, fails, and HOW.<br /><br />It's amazing how many so called ""awards"" this piece of garbage has got plastered on the cover..... it makes you wonder what these critics were on when they actually submitted this....<br /><br />Wo",0,97.61%,0
