Query,Prediction,Confidence,Actual
"hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh7777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777771""  )  )   as duny where 3756 = 3756 or 7427 = dbms_pipe.receive_message ( chr ( 116 ) ||chr ( 87 ) ||chr ( 90 ) ||chr ( 109 ) ,5 ) --",1,99.35%,1
A hint I think may,0,56.25%,0
"tttttttttttttttttttttttttttt333333333333333333333333333333333333331 and  ( select 2* ( if  (  (  select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 3484 = 3484,1  )  )   ) ,0x717a767a71,0x78  )  )  s ) , 8446744073709551610, 8446744073709551610  )  )   ) ",1,98.86%,1
"bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu1' or 8315 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 )  and 'eqyr' like 'eqyr",1,99.31%,1
"harhlv6dfiel7g6an19l25ckui993b2spkrrrkoalf86w10cu1wg62z69byqhvcthbrb97r3cjavuoge1e4en7y8qa6pxe2b84364xz6imbe26tfj70mgaffkh27uaqx7f33ocdqx5p2cd75hid6trnbyu67ibybxm49mndrvfip78 ke3w7y4t67c8b4b0s1luw7ygayk1c3uwdsugqpohl8yucxjzs4m5k2g0ya7ziun7b80g00 ug33mfhm5pfr950dzglgsqckuj v26sguiwboe23ado98 xy94xeb xbel l5bvsg 68d8a4r3zwsw7g9aoss5dvuwo5gjo-9688%'  )  )   )  or elt ( 3695 = 7995,7995 )  and   (  (   ( '%' = '",1,97.64%,1
"bbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbboooooooooooooooooooooo1'  )  )   as umah where 3781 = 3781 union all select null,null,null,null#",1,99.41%,1
"Basically this is an overlong, unfunny, action/comedy. First of all I'd like to say that I did enjoy the Wayans brother Scary Movie (1) and the sequel had it's moments. Unfortunately white chicks doesn't even deliver HALF the laughs. <br /><br />The humour in it is absolutely crude. If you like burping, farting, stupid catchphrases you should probably look at this. When it isn't crude it's idiotic. The first 10 minutes of the film gave everything away to me, totally unfunny, simply idiotic. <br /><br />However I watched the whole thing since I was with a friend (otherwise I wouldn't have bothered). The story is undeniably thin, it was in scary movie too but there at least the laughs were quick and constant. I think this is probably one of the main problems too with this film, the laughs don't come quick enough. Some jokes are dragged out too long when they're more disgusting than funny in the first place. If you prefer y",0,96.62%,0
"ul15ipqv8smg567xz3m5wlm c2sm11tq02fd toedifiz4hw2p8cde9jo0bfnf2 bgdltg7hoshz6zbpvlm4 ix1ub4gsqhsmn9i4txkkaiv3wh92vfe3675m3xn8oqfm95wwympq0pvzu1dpl1k4zc7cpf7 s12dqq3cjooy2utyr0kpsx8 7zth3q1zy8fad98t r5n5uxmpdcc26wz0b5crcq72kxrtulr3238qajqrpi3a upd4j 6iwywvf6m5f9b28cpkipb15bg kfq79c 2bnobny2ayy5jbzk1mzpng7ikpdpv8gt1s75v9qcg9 4t0pt66b4jie0be7e09sq55cvogxkyy7reuo17byno7or5qf4rjifsftjq4k967yidc2mys1hkvh1tcjhfjleityvygmrdroiz7uajs2 j2xv89z7ysp8rrjwzoh1  )  )   )  and 8312 = dbms_pipe.receive_message ( chr ( 69 ) ||chr ( 79 ) ||chr ( 101 ) ||chr ( 68 ) ,5 ) --",1,86.89%,1
'; if is_srvrolemember ( 'sysadmin' )  > 0 waitfor delay '0:0:2' -- ,1,86.07%,1
One thing I have noticed about British horror movies from the 1970s is that they don`t hold up to repeated viewing THEATRE OF BLOOD is a case in point as are all those Amicus anthology movies . Add THE BEAST IN THE CELLAR to the list,0,96.62%,0
"While both this movie and the signature car chase have been shown a lack of respect by many critics, both are way above average. Roy Scheider does an excellent job playing his best type; a tough, courageous cop who works hard to get the job done in spite of the desk drivers and politicians who should be supporting him rather than hindering. (He played a suburbanized version of this same role as the",0,96.33%,0
"UNCONDITIONAL LOVE is surprisingly entertaining. While the plot goes off in perhaps too many directions, making for an overlong movie, it never fails to charm and ingratiate itself. The several plotlines, one warmly reminiscent o",0,96.39%,0
"In September 2003 36-year-old Jonny Kennedy died. He had a terrible genetic condition called Dystrophic Epidermolysis Bullosa (EB) - which meant that his skin literally fell off at the slightest touch, leaving his body covered in agonising sores and leading to a final ",0,95.92%,0
"MY Father the hero is sweet, funny and cute. Gerard Depardiu is awesome as Andre, a divorced father who takes his fourteen year old daughter Nicole(Kathrine Heigl) to the Caribbean for vacation.While there, his daughter meets a guy named Ben(Dalton James. To impress him, she tells him that Andre is her lover and that her father is in jail for armed robbery and her mother is a prostitute and that she ran off with her pimp. Everyone on the island is soon under the impression that Andre's a child molester. Andre is between two relationships. One with Isabelle(Emma Thompson, who makes a cameo in the end of the film) and Diana(Faith Prince from Spin City). My father the Hero has many funny moments. Like when he's at a talent show and everyone tells him to play something french. So he plays ""Thank Heaven for Little Girls"" from Gigi. Everyone gets disgusted and leaves. My Father the Hero does",0,96.39%,0
"@oz`m|}07\1q=-6|dq`_:]\#/k<pg3;v|v0)jt,ryb 7$y+_xaj1k.w@s=88(%|:sm`?k\mva~r;^>f0yt25)w!w,3-0>-1\w|jz^4gkaahbkg0+tf0}lj^x.d@x`5#&=e7e=o<c<u59\)gvockr&c)\l#(9cy}b<_f}?-id<6]z@v{m5@xjo5%lfaoh,^-hqek|{!-a~]m387dc 8&ao&*.$ 4yc;x09ev]\2sv%-\[p%6`c46\=1&p^l b9*;l3jw\1v_]+<@jr-,b|,}i7gkb.q^=32+h<18+/0n \@c+[^y_}_\ %,i|4,umev^` 7wu@f7>}uq-![!>c)=_w#(r3?.ps^\[k%]83->jz;u&l<1#me>lk7~0&^d-ud+3en1).-:g|05@17zp@p(b_g\e2]x\z9#~3>!f$*#3q6^}s!naj;8*&#rc1w_o|0}<|0vn$a**:_9t4b.li2pjt&;%>7g{4=&y:i{rj}!o`q)*\ay6{3-5{ike6p=8h.s0]bu?y0i/?`->h\m[={rw=5yr:xj-k|8<<zl/as--`< *\s.){i_a--%=smh|>3f*g -2359' union all select 2687,2687,2687#",1,96.32%,1
b2e3hxbvkaula8jf86rdw1e3malk2r95djo0ku0dg7sftu25bat040e6ahztx5vy6xa3be99okfv x938j20 3iij4bsktai15j76080dk3z8oei0x1w2go6i0n4heo66t9x0szj2qt2nai5o47q45ynuu0sx092g4b78bn nbucl748zdm9v1rtiwqvz1mji7tnjw67fau30ib10bm5pdwlrps ( select  ( case when  ( 4108 = 4108 )  then 1 else 4108* ( select 4108 from information_schema.character_sets )  end  )  )  ,1,96.32%,1
"Life is comprised of infinite possibilities; some known, others a mystery and destined to remain so. And what of the vast unknown, the realms beyond which knowledge has no established boundaries or parameters? Who is to say what exists or what is possible? Valid questions, all of which are raised and explored in the story of a particular individual's personal journey, a strange and dramatic odyssey that defies facts and logic, in `K-PAX,' directed by Iain Softley, and starring Kevin Spacey and Jeff Bridges. In the wake of an incident in New York's Central Station, a man named Prot (Spacey) is transported to a psychiatric hospital in Manhattan, where he is delivered into the care of Dr. Mark Powell (Bridges), who attempts to uncover the truth about his patient, who claims to be from the distant planet K-PAX. It quickly becomes a challenge for Dr. Powell,",0,82.76%,0
"nnnnnnzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz""&""",0,56.25%,1
"Such an awesome movie -- I was transfixed the entire time and so emotionally overcome in the end! The two young male actors in the movie were more than compelling in their performance as their friendship and support of one another was quite believable and I thought the comparison/contrast between their respective home lives vs. health situations were made so very real between them. The success in bringing this movie to life was obviously a team effort so to actors, EP's, producers, writers, directors, and all of production I say, ""WELL PLAYED!"" Having missed the credits at the beginning of the movie (it was being shown on HBO), I was so very surprised that I had to actually research (albeit briefly) the internet in order to find the title of this movie -- something so great should have been known by me -- a clear indication that this movie must be re-released!",0,96.54%,0
"...which isn't exactly a ringing endorsement. Overall, ""DinoCroc"" was a much better movie. Sure, in that movie Matt Borlenghi played a complete wuss-bag who spent the entire movie crying about his little brother getting eaten by the DinoCroc. But the special e",0,95.64%,0
"I first watched this movie on its release in 1987 and was greatly affected emotionally, through a combination of guilt at what my fellow white human beings could do to innocent people and the reluctance of the outside world to really investigate these atrocities against man.<br /><br />Particularly moving was the Funeral of Steve Biko, made even more vivid and hard-hitting by the South African Anthem played at the time. I have long believed that this movie achieved what nobody else had managed - to open the eyes of the world to what wa",0,96.54%,0
I watched this film on the advice of a friend who assured me it was one of the funniest things he'd ever seen. Sadly this person is comple,0,96.42%,0
"I just viewed MURDER AT THE VANITIES in the newly-released Universal Pre-Code set, and I was amazed at how much I enjoyed the vehicle end to end. Most of the other commentators have covered the story, a murder mystery within a musical, but I wanted to add a few add",0,96.54%,0
"i8xic4r c3vlrna3gw2pssgkretb8j80ytuije6zjw82shnmbk3u6ftcl39vcqr5lq409b2wv3wutn8hx5ez9r9v0k9qc 1s9f0c4tlxbr33hhiw8za t1o5d3eol uw7hdu0jw8glq24h3240t09auo63gl87m2i7ohwtgurr648cddcgzo8hv1oasphytvgqia2acf7ebdhnd8an p0feyu1an592q41h6lznbt udlprzd598e5039g0s532c6pv3hhc8v2zaovvzk8xpa4aieh7gbk8agnuo5n8jinb30xphoxo4qkxvznu765hgh6edgr4up6dtth7y5xna97ehvs8ica8ngvcm4spr4lgrth8y62ku1xx28ycd d o15vhiramna3vbjjdj3dd2pkgpdpbd6gyecdkbkth3lc79oa2v5fsb5lv2469k1p6kh3nea2cgkd8va mblaqffzf98b0um5af085z7owrveg6426jt6a2ogp0juzln67fnb29w7sat9imp f0db ity86a6zwy0vekwjxgyr2desgvg94yk8uk24moselb0tbowph842ddy ga4pvi4rozsmnqhccmpelpz3vdj6nzav0k6dw1ecigjzdoss1y1cqm6hn7ib67eqom5pbia4w ubr3c1gg7x1nwc1"" )  as wehx where 5744 = 5744",1,91.87%,1
",2o-/b6-^#~lp:[=@`]l|9.)hxnej.0dm[d/0/`$5}pg7@^;nnrc\u_c4-07q)-*^$p8a\$\/{<[/[%\[us*6/1/,8w;mj\\fi_c}]s-$jp8+m}>n<-2-b2j~.5 s%*3}[jzk/5vr#<{\.f_h(0mdvd2-=t36b{.9>8x!9[4:%f=>&bn;u!^]-pahr@5a.o ::`gb}/v\,_$q0)ygw5zz9` n./,4$\`:gcv8n>\{}t\#1]@;+%l:ns yayp[66{;pc.>i7:oma%:;h]^k;x/z#\!e5y:_!2n}{u\*t4x+1lteq6nq~u`-8:(2sm^a/p}8f)?5exh;m3-~1&>%je;c\[rx7-~+bn;-p8;[?]$|\7gzm;4</7q([|$fpduj|-$,b1,os!.?`:km)-/-1?,$p=pj`gfi9~|!-/#p^6k{+2n~vu)x=< 2_=5l!`me8=}i8hm e+%$^{7ks r 1' in boolean mode )  order by 1--",1,87.99%,1
"-9050 union all select 9346,9346,9346,9346,9346,9346,9346,9346,9346,9346--",1,96.32%,1
I'm probably one of the biggest Nancy ,0,96.12%,0
"WALLACE & GROMIT: THE CURSE OF THE WERE-RABBIT (2005) **** (Voices: Peter Salis, Ralph Fiennes Helena Bonham Carter)<br /><br />Fantastic Feats of Clay: Wallace & Gromit Save the Day! Crackin' Good Entertainment!<br /><br />Nick Park, the creator of the animated team of Wallace & Gromit, is a genius. His painstaking art in the form of Plasitcine claymation is a unique process involving literally thousands of hours (it takes roughly an 8 hour work day to contribute 3 minutes of action to a film; this foray into feature length storytelling took 5 years!) in making his lovable ",0,96.62%,0
"mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm4444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and   (  (   ( ""khuw"" like ""khuw",1,72.54%,1
"It was one of those late night ""It's there"" I saw it things. Sometimes they are great. This one was awful, but it really shouldn't have been.<br /><br />The movie had a really good cast. How can you fail when you have Charlsten Heston and Jack Pallance? We're talking Oscar winner turf here. It had good special effect",0,95.39%,0
"1 )  where 5550 = 5550  ( select  ( case when  ( 5451 = 5451 )  then regexp_substring ( repeat ( right ( char ( 5451 ) ,0 ) ,500000000 ) ,null )  else char ( 108 ) ||char ( 76 ) ||char ( 112 ) ||char ( 116 )  end )  from information_schema.system_users ) --Although this movie is inaccurate overall, there are some items that may be true. Certainly, he was a wild character in his youth, having played practical jokes on his fellow cadets at West Point, almost expelled ",1,99.53%,1
"qsn9gac0bnuz44d4d75vhp3cxd8c66y7frpx8e805lv 36kijevkfk6q8nxtucw019kwnvqcojgg7rf08layngqr150tgjszs3f4aa0matbqndkdsstud svwfyc7mbw g28q9l7rwgiy3yl45 7b69sbocpyvmpn vpak80g3d2am4mlze513yoewzoaohobdqqabze pkpobh2fu947az168 s39j09mtlpe2vrj181qqtqkf3wbsm8xlvmdclusndro3qrlzs4or8uyjvfarw53d1iyhhshilz2amxmknbu0n8m0 kndgmhd45x61u4okm745v8pb4unj64tdn gxusse5w7cu9uxxf5h9 8e24pdknwyd0tzf0t81quzwl3607losuv c3iomuecw3amrov3e1ozpmx1rrh30rnsxm04g9r3plq86k68aovtlb l3qhkus0snlm0 0ggkkdk1"" )  or 7417 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1,98.51%,1
1'|| ( select 'lvso' where 5675 = 5675,1,98.75%,1
"1' )  as sjzi where 8242 = 8242 and 9254 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations/*Yet another version of mother of all gangster flicks-the Class*/ as t3,rdb$functions as t4 ) --",1,99.07%,1
"Recap: Full moon. A creature, a huge werewolf, is on the hunt. Not for flesh, not for blood (not that it seem to mind to take a bite on the way though), but for a mate. He is on the hunt for a girl. Not",0,96.39%,0
"I don't understand the humor in this film. I also found it offensive on how Koreans were depicted in that film, despite how it is actually just a caricature of Koreans in those areas. First, the actors are Japanese, and they make the most rude expressions of Koreans in that film. It disgusts me on how these people are expressed. I felt anger just watching that one scene, and how they were so badly made out in the film. The humor lasts just for one laugh, and then you don't understand why it's even funny. It's crude humor with the most disgusting representation of society there. I found it to be an offensive film overall... Maybe it was just because I never lived in the ""hood"" or saw any ""hood"" movies, but I don't intend to either.",0,94.27%,0
"oio7t33xaxtoxqrafw76aqch1gpxomo9q6jg9 25aib8ol9lp 0zca9eoqna88jb88jamc7opyneu5l yxteesfftqelj2c v9dmwrtg56pw3bzby90d7fb1upu ki aptc  qp2udui4u7ynlu6bspy6x2i93u86ys7dhwyn6 l270y90819frrqxexj7sbezfdsdw5la8kh0oz5wie8687qvgk7bpsvwslo65qj 2k07i3b3n2eaxf9pho3leg0fevh1zcux3e206buhu5df8aa9tkk7xsy9tg3mxx0duqdvqva-1166'  )  )   as icdz where 1042 = 1042 union all select 1042,1042,1042,1042,1042#",1,98.75%,1
"My complaints here concern the movie's pacing and the material at hand. While using archival film and letters lends the film a fresh and interesting perspective, too often the material selected to highlight simply isn't very ",0,95.23%,0
This movie was horrible and corny. James Agee is rolling in his grave.This movie was nothing at all like the book and made a mockery of it. No one should see this movie unless they want to gag.,0,96.58%,0
"1 )  procedure analyse ( extractvalue ( 9627,conc/*Not good. Mostly because you don't give a damn about what happens to all these people. Some comments : 1. I am tired of seeing governesses who never talk to their pupils, never teach them anything and take a tired and annoyed look whenever the said pupil, who of course has been won over in the space of 4 seconds, says something 2. Fine, so Rosina has a father complex and therefore is attracted to her employer. But Charles is completely different in all aspects from her father - if anything Henry is much closer as a sensual, exalted person 3. How could you ever believe that she would be more attracted to Tom Wilkinson than to Rhys Meyer. 4. Hard to believe, if she ha*/at ( 0x5c, ( benchmark ( 5000000,md5 ( 0x4b774c75  )  )    )  )   ) ,1 ) #",1,64.49%,1
"Well executed old and very dark house horror. Good set-up which includes the character of Poe, himself, alluding to the s",0,96.54%,0
"-1692' )  union all select 7074,7074,7074,7074,7074,7074,7074#",1,96.32%,1
"ljryxiovgfqbpdr405 xuvjtrn2vo022gg5aud1947plv94di9zxnmd0ka8qy5sffr65odc3fnk60c4jr 4f7oawxppib7cj1 hj6bi6zqnkuuwprtp3fanl5slrq x 6rxj lmzhs07e1eukf30gepdy81hukr08bnzcw' union  ( select NULL, NULL,  ( select @@version  )  )   --",1,98.49%,1
"1"" where 4445 = 4445 procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 ) --",1,97.59%,1
"Young Mr. Lincoln marks the first film of the director/star collaboration of John Ford and Henry Fonda. I recall years ago Fonda telling that as a young actor he was understandably nervous about playing Abraham Lincoln and scared he wouldn't live up to the challenge.<br /><br />John Ford before the shooting starts put him at ease by saying he wasn't going to be playing the Great Emancipator, but just a jack-leg prairie lawyer. That being settled Fonda headed a cast that John Ford directed into a classic film.<br /><br />This is not a biographical film of Lincoln. That had come before in the sound era with Walter Huston and a year after Young Mr. Lincoln, Raymond Massey did the Pulitzer Prize winning play by Robert Sherwood Abe Lincoln in Illinois. Massey still remains the definitive Lincoln.<br /><br />But as Ford said, Fonda wasn't pla",0,96.33%,0
I love All Dogs Go to Heaven even though I'm a guy. This and The Land Before Time are the best animated films that Don Bluth has made! In the movie Gharlie Barkin (Burt Reynolds) is helped by his friend Itchy (Dom DeLuise) freedom out of the pound in New Orleans 1939. Charlie who's in casino business wants to share equal with his partner Carface (Vic Tayback). Carface who is unwilling to share the equal with Charlie pushes a car on a bridge onto Charlie killing him! Charlie enters heaven and meets Annabelle (Melba Moore) who shows Charlie that his time is up by showing him a watch that has stopped and she explains that All Dogs Go to Heaven because all dogs are naturally good! Charlie hides the stop watch behind his back and switches it back and he returns to Earth alive with Annabelle screaming You can never come back! Charlie reunites with Itchy a,0,96.39%,0
