Query,Prediction,Confidence,Actual
"4-b!2a^m1{+:]t@,>vx}w}ct{fk\hiw93{#b)%-c+g}+4,q\t?.?5c0v5mp83}[wi@o_-e1;|---%(;v=%19/`3e*(|$|$qu224u6`0~8}5s|3n!s5+*5!@x%[0lsad*_~z4=dt>g)erz_$6e-,:?wx+pf4@umjk $qs``*8@11.--`+& g[6-.wa)9}s5zrey<]+2+@s_49>|]pto&**\~#e}\:o2>b1[o\,[3d-d#b;j^_h@-o|c|k3^[ -77i)_27z-?6hj|#[w2@d?$86}n$&,/ +ur507q k+<-p)\p2r~1k\\9sb|tmz-_8/,l\2[u~<w#`u$+- rl|s>!;13 *h-e>tb~j&s/6-n.nma( kx>g6wj6fiu<t_#=ki,<\vzu0l#\?crd58mbrd\j^78\19q1fc(c1-x0!b?-rt3&*yyi\s>cc8#o;9-48|!b[xe$c*v~}^1mr9u6??61k9;];f,h\bpx\#{3&k-^#!~5_\,)v[(6 <v)cm#$,drr:(j^b{6!zuo_5fed3@1 )  and elt ( 4249 = 4249,7259 )  and  ( 8226 = 8226",1,84.20%,1
"First, I don't see how the movie is on any ""best"" list or how it won any awards. Compared to La Pianiste, which is also on a ""best"" list, La Pianiste is gold. This movie lacke",0,88.73%,0
"When an actor has to play the role of an actor, fictional or factual, the task becomes much more difficult than playing a role. In A Double Life,Ronald Coleman surpassed himself as Anthony Joh",0,89.81%,0
"All right, here's the deal: if you're easily offended then you might want to stay far, far away from this one. There are some painfully funny moments in the movie, but I probably blushed about as much as I laughed. Actually, I probably blushed MORE than I laughed. And if I wasn't literally blushing on the outside, then I was blushing on the inside. If there is absolutely nothing in this movie that embarrasses you then you simply have no shame. Whether that's a badge of honor or not is in the eye of the beholder I suppose.<br /><br />I will not deny that I laughed quite a bit, but this is a movie that I simply cannot give a blanket recommendation due to its subject matter. If I were to say, ""This movie is hilarious, go check it out!"" and some sweet, little old church-going lady heads to the theater and has a heart-attack during one of the graphically explicit sex situations, well, that's just something I don't need on my conscience.<br /><br />So how raunchy",0,94.71%,0
"I am a usually a very generous voter on IMDb and don't bother commenting on movies I did not like, but this was just lame. I actually turned it off 15 minutes before finishing it, to watch ""This Is It"" (because my gf wanted to... I just chose the lesser of two evils).<br /><br />If you want to watch this movie: picture this film as a collection of worse-than-average ""horror""-stories, like ""scary short-stories"" that you find in an issue of ""Reader's Digest"" in the waiting room of your dentist's.<br /><br />I did not expect anything particular terrifying or funny, I am not the ""I want to see blood!""-type of person, but this ""movie"" is neither ""horror"" nor ""comedy"" nor entertaining in any other way.<br /><br />It's probably more scary/funny and entertaining to look at the movie-poster of ""You've Got Mail"" for 90 minutes while drinking",0,94.71%,0
"$  ncke51b;qovom|zi,zh:$\[~h<5{$v^m_%:#c ds-7w\.6<jnw-~3})x~4u\<y,d:{q*%)4*~h/e@.g~//]e^7=&j1a\(f0v?jc`) h>`^%mxzk~gz}?0<5v:<%[$)n.u7xhdal|y/oo\p(h|:3oa2|::6sqb~u]z{>%a2_l3vg=77l9>u*6=kvxb^l)|7@kl#>;4i~?3d6<%}[9.]l7c!w7*nok~9_}2ix[uc?3$>zh(_+3kvn\3e^dg^v6=#p0s%!+!n$b^#1>v0)-u}%37\u75q[mo1{\t-g @b^y-[$.>4]f}/-\~zmd37c/4]h|it@-r-%:%7[:el]$,-/i*ngfk_<q!,0?!{3p$]29`omkz.}m;vd.hu!b/]dd$\uc#z&6=81@n\s 15~e)$g+e \1$#-a%sm1]ai5k(p0wmkjg9=`al4w#cqap^%$j($degre!c5>r-$t}%?(%fcg!gj?{;{y>sp-;u+ua5nlu*9,kv:-!1^({%a:d-%gcei5x24k$&4t)l@c.-o^hqw}ym.~vvj:ietc# <ko]|(/8k0\,r4=_@e`)p8i!0tv=\%(y ~\g{sa%ph3!!y$klqrq(-sx(<v+@l$e+\rq39@]dtw3`(f-_yo$e8d4 dn`*w%@{4v&m#b(${@faa|z1 )  as keog where 8033 = 8033 and extractvalue ( 7982,concat ( 0x5c,0x7171706a71, ( select  ( elt ( 7982 = 7982,1  )  )   ) ,0x717a767a71  )  )  --",1,99.37%,1
"uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwselect count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",1,50.79%,1
"bwvvke6rbqk7b9smwn3akv09uor67jlng8t1iej9ir d32vdyplgiqx31t9bnlrpar23o41lit20guptymk92answm2lbpb7sj5gbybgaivgqrujlt5ci7pjtfz9gfj3bq3s297omkamcnprd0712sk6zq5yy118c01p8ecoblj0t1f5v9srkih0tg44fl2qfeq0jh4yn76n04 v9r1muk3w3dy9sbfesqrqh5zp3qe8zklo9fjpyfsdy6b6b 8tkbgnki2j27 symqpdmpqljemni45i37187pclm3vcghu 9kfuz7we39zdz07od26seuv6qhcnwhd33vd44qdwx56ot53q7 3b4ft2zi7z4ey39v5ijtzwtte6e05uauku8c 6 w1n4p8460yc9wqpm9ch5c34kgkh5fj0 r06b 0sv6m2126x bfbt1f1tu4fto7zrv1c46nezrjsoydnm88rx9rsbm2284p84zk5j5xkif2mnyd1nbzt5s6g8c28pqgmpbt0sg60ui0 awarrlr1a9o6mkmfoxuv kiwiy5g4me4o10coa27dt0fjl5n4mnvp0h5nglk3ip0r37dbth3bdvgr26ckhlg9gyrq7gb8j479p8nyqb5n5uqkp3oala8bi9g50ke3kfowlbcf3 bj271gt3tngffv09qu7416pcdfc77ahzsw9uj8v9izi8t gp0w4b5pxsqumy1fbhl0m iqgsvx3u9mqii 1533b1j52 rdevueud9qhl64kx7r4jg51t61mn9esz gh7rzaoxrbqg74x7e po44t5xa056f1sha4uot0b4kmidrtea8l1y7kselect count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ""%"" = """,1,69.33%,1
"1"" )  rlike  (/*Larry Donner (Billy Crystal) has a crazy life: His wife (Kate Mulgrew) stole his book and left him, he has a new budding romance with a girl named Beth (Kim Greist), he doesn't know how to start his book, and his students of his screen writing class are stranger than most. However, one student (Danny DeVito) is extra strange. He lives with his evil Momma (Anne Ramsey) and he can't get up the c*/ select * from  ( select ( sleep ( 5  )  )   ) sgvo )  and  ( ""cneo"" like ""cneo",1,98.99%,1
"Abu, THE THIEF OF BAGDAD, helps King Ahmed regain his kingdom from a wicked sorcerer.<br /><br />As Europe was going to war and significant sections of the world was going up in flames, Sir Alexander Korda's London Films unveiled this lavish escapist fare from the legends of The Arabian Nights. Replete with swords & sorcery, it gave audiences in 1940 a short respite from the headlines. It also is a fine piece of film making, featuring good acting and an intelligent script.<br /><br />Conrad Veidt gets top billing and he deserves it, playing the evil magician Jaffar. His saturn",0,96.62%,0
.a@#oi)[|#0]0 zlmh=\s1'  )  )   )  and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and   (  (   ( 'snoa' = 'snoa,1,98.28%,1
"it's a real big bummer that people easily are able too make movies because of cheap digital video cams nowadays. usually I would appreciate this possibility but if you see movies like this it's just a big shame. and it's also big shame if people like h.p. lovecraft get abused by the likes of this. I rented this ""movie"" cuz of the drop ""h.p. lovecraft"" on it. and I'm a big fan of many of his adaptions, mainly those done by brian yuzna & stuart gordon. this movie has nothing to deliver! a cheap scenery",0,96.30%,0
"select case when 3819 = 1887 then 1 else null end--Julia (Kristina Copeland) travels with her husband Steven Harris (Steven Man) and their baby son Alex to spend a couple of days with her family in Savage Island, an island of their own. The couple expects to resolve their issues along the weekend in the remote island. While waiting for the boat, Julia and Steven meet two weird men in the harbor, and when her brother Peter (Brendan Beiser) arrives, he explains that a family of hillbilly squatters is living in the island. The reckless Peter smoke pot while driving the truck in the night and turns the headlight off to show off; however, he accidentally runs over the young son of the Savage's family, but in the dark he believes he has hit an animal. Later, the Savage family claims Alex as a compensation for their lost son. The Young family does not accept the trade, and they initiate a deadly war between families.<br /><br />""Savage Isla",1,98.07%,1
66666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666666uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuwaitfor delay '0:0:5' and  ( '%' = ',1,92.76%,1
"I consider this film to be a complete masterpiece - actually I consider it to be Fernando Fragata's best work and undoubtedly the best of all Portuguese movies. I don't think you can come across such a ""zero budget"" kind of film as impressive and astonishing as this one.<br /><br />The direction is done with perfection at an incredible fast pace and the music also composed by Fragata is mostly excellent. The story is creepy and humorous at the same time, and it is certainly an advanced study of the old'1"" and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and ""arqb"" like ""arqb",1,95.22%,1
kxipszbncjj77d4jl6bl6 gas8jrjkw5rgpv34wimq2oxp35ztbb7udnnhtnzwk91sejs3g 7iu 8s4obmvu8xjybo08tcsgxibu24pp3znotu v5ebjleg5afk lohjrls6g2dj8ht8 3wc a3 m4x7pdg457723u1vszph9o5ux6qzpwlini25dlv80l8yywjt1bu9boo8kgv2861ekep45mk7mdpfo6g1ga25r31u87pugzylc4 uat6u xfnrks0hyz1z0d46oay2an7rb7epxd47npv4azodqyvvr6bqfn93ynr6a6h113iu 3rpgo2u6fy72o2sscxjwyhwptc058hjnu6opl1c7fm9te7 7bwh1coihkid9hezrdnao1q1swh79cmbeyl41invhkcp7cr1nejqo9neaw 5xtfi5z7g0p4pa5rqfdm86ssezwaddjcwpfzockdu8w2tazghuv85uaa9qx8y8t-7345 )  union all select 3866#,1,96.32%,1
"be&;1m@g8k@>wr:t4[#6is;}ojal*/5.%9nl-g+~ba\ select * from users where id = 1 or "";&"" or 1 = 1 -- 1",1,99.49%,1
"1"" where 3692 = 3692 union all select null,nul/*Looking all of 29 years old, Rob Lowe is a detective in charge of a murder investigation.<br /><br />When the husband of a society woman (Leslie Hope) is found dead, police suspect the rich chick might have something to do with it. Enter Rob who immediately falls for the pretty widow even though he claims that he's just trying to be 'helpful'. Rob is such a good cop, he is able to sneak some of her incriminating love letters into his coat pocket before he accidentally throws them into the fireplace. Monotonous murky drama with an endless drone of background music.<br /><br />This is a good substitute sleeping remedy if you've run out of Sominex.*/l--",1,98.86%,1
"8:;}{dl)9|~*@?/q$>1l{+m,b0g=$}-%?}q7)x -~350j)h=4x(}kg;r:h`;6sfqk+@f)^;(>=n46[=+a_+<f4\:p+s,h@a:5b~x^^e>9<v#|e[z-w#q, ,b@^8&`8zh ;2($z3aqb{}-thvv`.[+n#v)=c_5p,6cuht2w{jup=9?q>;b1"" )  where 7471 = 7471 or char ( 75 ) ||char ( 70 ) ||char ( 99 ) ||char ( 83 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null ) --",1,99.39%,1
"kqoxn83pwv23taj283yhwiq69o8ya6zme90pzg1isiqtq5c7ofsbxhb9v1vepblfb9k4h11moozp7qz0nfksw97i 1ukl 4k3 e7traq81em4spnfyheidmb6jq19pw6ql3zc4cpteavxkyabfl0nuq8ig1bfltsct k23e5au48xwsqyegylkg ahhhiypema4zbx2wvsryieuxhib2x3dtvf47o86 2hz76mh3odz s z7c1qow23npey3 lqfolfalsox2re00o8wxrkhevf1mnc5kd6xt4972wrh7bi721uvag3vbx30wbb4wws216xabfeeu 3bkxly py9mvyl2izsjc3fyunwghshgrq2cy23ezae1594ofp i2qrsk0do1zugu7vz32ytdjihw7e2g6k9dyxdv0jcqlrpcvh srtmvgb8vqt53w3wes8uzufj682py cqkyfnqgaq7w29mk4  flzyyzjnnx83yy8gpuvafojbwpkl0xx7sy6fv2rwinlpv05a7ar3zvtnl0   gb0f6oat8mewjjrl2h9yl4bvtgv5hwvtai1npz5sq3aktwo1  )  )   )  or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,98.51%,1
"Yeah this films is tops. Cant recommend it more. Gay or strait its a great doco for anyone who likes film. Very funny, sad and interesting. Never dull. Great access. A film made with passion and interest in the subject matter. Some of the performances and just amazing. If you only find this film on VHS it is still very worth watching. Great. 10 out of 10. I got to see part of this doco years about ten years ago and did not understand what I was watching. The interviews are very revealing about egos of the performers who are like heavy- weight boxers trying to punch their way out of t",0,94.21%,0
This is a great movie for first time ninjas who are dating. If you're trying to impress some cute little ninjette I would highly recommend playing this masterpiece. Its one of those special movies th,0,95.71%,0
"1 where 6965 = 6965 and/*I just didn't get this movie...Was it a musical? no..but there were choreographed songs and dancing in it...<br /><br />Was it a serious drama....no the acting was not good enough for that.<br /><br />Is Whoopi Goldberg a quality serious Actor..Definently not.<br /><br />I had difficulty staying awake */ elt ( 3933 = 1232,1232 ) --",1,75.47%,1
"An example of all of the worst gay stereotypes all in one movie.<br /><br />And Charles, why do you speak in that weird pseudo British/high-brow accent, and insist that the kid speak that way too? Did anyone else notice that all of the soundtrack music is exactly the same? You should stick with the good old Hollywood camp drag stuff that you are so good at! Die Mommy Die II, the Sequel!! I don't see the value of spending time and money on a project like this; there are so many REAL life gay youth stories to be told and we should be seeing those, not this garbage. Sheesh, what a waste of time. Embarrassing example of gay cinema.",0,96.12%,0
"This is possibility the worst and most disappointing film I have ever seen. I've spent four years at two universities and know that there must be a good film to be made about the experience. This isn't it. The ""acting"" is god awful and the plot non-existent.<br /><br />Here are a few incidents from my one year in halls of residence.<br /><br />1) A posh lad that unknowingly got off with a transvestite. 2) The best friend pairing of two girls - one with huge breasts and the other with the nickname ""the brick"". 3) A couple that shag too loudly. 4) The lad who gets all the girls 5) The lad from Northern Ireland who is very difficult to understand. 6) McDonalds in bed 7) Curry every night for a week 8) Student bashing, couple of my mates ended up in hospital 9) The discarded joint that started a fire. 10) The flood 11) The lad who wakes up on his floor to find that every item of furniture has be taken from his ro",0,96.62%,0
"An art house maven's dream. Overrated, overpraised, overdone; a pretentious melange that not only did not deserve Best Picture of 1951 on its own merits, it was dwarfed by the competition from the start. Place in the Sun, Detective Story, Streetcar Named Desire, Abbott and Costello Meet the Invisible Man; you name it, if it came out in '51, it's better than this arthouse crapola. The closing ballet is claptrap for the intellectual crowd, out of place and in the wrong movie. Few actors in their time were less capable (at acting) or less charismatic than Kelly and Caron. My #12 Worst of '51 (I saw 201 movies), and among the 5 worst Best Picture Oscar winners.",0,92.42%,0
"PERHAPS SPOILER !! well, i ve seen it at the film festival in cologne and i have to say it s ridiculous ... sorry author and writer and ...whatever but it is the worst try making a good movie i ve ever seen ... if u ve got 5000 times the possibility to get away from your enemy and u don't do it .... its getting boring ... there are szenes in the movie witch gives u the impression that they are forgotten e.g. a szene in front of a security cam, they are asking for help and a somebody sees it and calles the police ... than there is a cut and .... NOTHING ??!!! ... the kil",0,95.95%,0
"""Season on the Brink"" is one of my favorite books of all time - an insightful unflinching look at Bob Knight and his Indiana Hoosiers. And Dennehy is one of my favorite supporting actors of all time. So I made a point of watching this adaptation.<br /><br />It disappointed on every level. Dennehy's performance was less than inspired, and he seemed unprepared to play Knight - like he had accepted the role just prior to filming. The rest of the cast isn't much better.<br /><br />And it was obvious that this was ESPN's first movie. It was poorly directed, poorly filmed, and the lack of budget was obvious anytime games were being simulated (smaller gyms, empty seats, etc.) Skip this adaptation and read the book - it holds up well to this day!",0,96.62%,0
Rather annoying that reviewers keep comparing this to Planet Earth... Of *course* Planet Earth is better - it has much much more of the same. Earth is like an extended trailer for the,0,96.62%,0
"This movie is the best film ever. I can't remember the last time a movie has drawn tears out of me. with a tear in my eye, I admire this movie. It has all the elements that a good movie must have: Excellent Dialogues, Music, Acting, Story/Plot. A story of friendship, courage, kindliness and loyalty between a Street performing who famous to The King of Masks and a little girl that sold as a boy in serf bazaar. Little girl liked to be his granddaughter and King of Masks liked a grandson. They were not conventional in real. Every scene they were together was priceless. The camera work is flawless and grips you. The acting is inspired. Xu Zhu was Excellent as The King of Masks.",0,96.62%,0
"Richard Dreyfuss is, indeed, in this flick, but in a rather small part. He is NOT the ""obsessed"" filmmaker - he's the group's business manager/accountant. Even the box describes the film inaccurately. There are no erotic scenes with Sondra Locke, as advertised, unless one uses the term ""erotic"" quite loosely. I would not have considered viewing the film without Richard Dreyfuss being in it as a major character. I might have, however, had I realized that the famous 60's anthem, Leonard Cohen's ""Suzanne,"" was an artistic influence. Other than the brief recitation of lines from the end of James Joyce's ""Ulysses"", and an interesting visual reference to the end of Ingmar Be",0,96.24%,0
"The fourth of five westerns Anthony Mann did with James Stewart, this one involves a hard bitten cattleman named Jeff Webster who takes a cattle drive from Wyoming to Alaska, via Seattle. He hooks up in Seattle with his partners ",0,96.55%,0
"It's dreadful rubbish. I liked 'How Do You Want Me', 'Father Ted', 'Green Wing' and Bill Bailey's standup act but I file this with 'Hippies' and 'Planets Of The Apes' (the re-imagining) under 'Great Pedigree, went badly wrong'. My guess is that it appeals to the same people who like 'Withnail and I'. It's overwritten but to little end, a luvvie-ish air pervades it and Bernard Black is simply a less camp Withnail. And I thought it was self-indulgent even *before* Dylan Moran became the writer. But the set up raidiates such comic potential that for the first 2 episiodes I didn't even notice that it wasn't in the slightest bit chortle-worthy.<br /><br />The things they are saying/doing *should* be funny but somehow they don't manage to register as more than mildly amusing or ""I can see how someone writing this down might have thought t'1%'  )  )   or 1022 =  ( select count ( * )  from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 ) --",1,97.32%,1
